ID	Data + units	Time
6	-0.250800, 1.938000, -0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.312795856s
6	-0.235600, 1.938000, -0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.318984545s
6	-0.174800, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.325173234s
6	-0.106400, 1.938000, -0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.331361923s
6	-0.129200, 1.938000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.337550612s
6	-0.174800, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.343739301s
6	-0.243200, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.349927990s
6	-0.281200, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.356116679s
6	-0.281200, 1.938000, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.362305368s
6	-0.288800, 1.938000, -0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.368494057s
6	-0.288800, 1.938000, -0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.374682746s
6	-0.281200, 1.938000, -0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.380871435s
6	-0.197600, 1.938000, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.387060124s
6	-0.114000, -0.007600, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.393248813s
6	-0.007600, -0.007600, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.399437502s
6	0.000000, -1.945600, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.405626191s
6	-0.060800, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.411814880s
6	-0.121600, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.418003569s
6	-0.144400, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594779.424192258s
6	-0.144400, 1.938000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.416943499s
6	-0.182400, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.420280982s
6	-0.197600, -0.007600, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.423618465s
6	-0.220400, -0.007600, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.426955948s
6	-0.266000, -0.007600, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.430293431s
6	-0.342000, -0.007600, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.433630914s
6	-0.372400, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.436968397s
6	-0.326800, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.440305880s
6	-0.258400, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.443643363s
6	-0.266000, -0.007600, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.446980846s
6	-0.334400, -0.007600, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.450318329s
6	-0.334400, -0.007600, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.453655812s
6	-0.243200, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.456993295s
6	-0.129200, 1.938000, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.460330778s
6	-0.083600, 1.938000, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.463668261s
6	-0.045600, 1.938000, 0.182400 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.467005744s
6	0.015200, 0.000000, 0.174800 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.470343227s
6	0.030400, 0.000000, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.473680710s
6	-0.015200, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.477018193s
6	-0.114000, -0.007600, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.480355676s
6	-0.190000, -0.007600, 0.197600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.483693159s
6	-0.205200, 1.938000, 0.197600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.487030642s
6	-0.159600, 1.938000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.490368125s
6	-0.144400, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.493705608s
6	-0.174800, 1.938000, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.497043091s
6	-0.212800, 1.938000, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.500380574s
6	-0.182400, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.503718057s
6	-0.114000, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.507055540s
6	-0.083600, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.510393023s
6	-0.121600, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.513730506s
6	-0.174800, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.517067989s
6	-0.235600, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.520405472s
6	-0.288800, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.523742955s
6	-0.364800, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.527080438s
6	-0.425600, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.530417921s
6	-0.418000, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.533755404s
6	-0.349600, 1.938000, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.537092887s
6	-0.258400, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.540430370s
6	-0.174800, -0.007600, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.543767853s
6	-0.167200, -0.007600, 0.190000 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.547105336s
6	-0.167200, -0.007600, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.550442819s
6	-0.167200, -0.007600, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.553780302s
6	-0.129200, -0.007600, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.557117785s
6	-0.106400, -0.007600, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.560455268s
6	-0.114000, 1.938000, 0.174800 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.563792751s
6	-0.136800, 1.938000, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.567130234s
6	-0.159600, 1.938000, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.570467717s
6	-0.212800, 1.938000, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.573805200s
6	-0.228000, 1.938000, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.577142683s
6	-0.212800, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.580480166s
6	-0.167200, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.583817649s
6	-0.167200, 1.938000, -0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.587155132s
6	-0.205200, 1.938000, -0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.590492615s
6	-0.220400, 1.938000, -0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.593830098s
6	-0.220400, 1.938000, -0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.597167581s
6	-0.182400, 1.938000, -0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.600505064s
6	-0.114000, 1.938000, -0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.603842547s
6	-0.068400, 1.938000, -0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.607180030s
6	-0.038000, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.610517513s
6	-0.091200, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.613854996s
6	-0.167200, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.617192479s
6	-0.296400, 1.938000, 0.205200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.620529962s
6	-0.402800, 1.938000, 0.212800 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.623867445s
6	-0.448400, 1.938000, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.627204928s
6	-0.372400, 1.938000, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.630542411s
6	-0.159600, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.633879894s
6	0.045600, -1.945600, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.637217377s
6	0.182400, -1.945600, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.640554860s
6	0.129200, -1.945600, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.643892343s
6	0.007600, -1.945600, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.647229826s
6	-0.159600, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594780.650567309s
6	-0.250800, 1.938000, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.662749104s
6	-0.273600, 1.938000, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.668681082s
6	-0.243200, 1.938000, 0.174800 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.674613060s
6	-0.205200, 1.938000, 0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.680545038s
6	-0.182400, 1.938000, 0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.686477016s
6	-0.144400, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.692408994s
6	-0.129200, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.698340972s
6	-0.144400, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.704272950s
6	-0.167200, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.710204928s
6	-0.167200, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.716136906s
6	-0.144400, 1.938000, -0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.722068884s
6	-0.159600, 1.938000, -0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.728000862s
6	-0.144400, 1.938000, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.733932840s
6	-0.121600, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.739864818s
6	-0.106400, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.745796796s
6	-0.121600, -0.007600, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.751728774s
6	-0.129200, 1.938000, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.757660752s
6	-0.129200, 1.938000, -0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.763592730s
6	-0.152000, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.769524708s
6	-0.159600, 1.938000, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.775456686s
6	-0.159600, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.781388664s
6	-0.174800, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.787320642s
6	-0.235600, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.793252620s
6	-0.304000, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.799184598s
6	-0.334400, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.805116576s
6	-0.349600, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.811048554s
6	-0.357200, 1.938000, -0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.816980532s
6	-0.349600, 1.938000, -0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.822912510s
6	-0.304000, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.828844488s
6	-0.228000, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.834776466s
6	-0.167200, 1.938000, -0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.840708444s
6	-0.136800, 1.938000, -0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.846640422s
6	-0.106400, 1.938000, -0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.852572400s
6	-0.076000, -0.007600, -0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.858504378s
6	-0.083600, -0.007600, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.864436356s
6	-0.190000, -0.007600, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.870368334s
6	-0.364800, -0.007600, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.876300312s
6	-0.524400, -0.007600, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.882232290s
6	-0.547200, -0.007600, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.888164268s
6	-0.532000, -0.007600, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.894096246s
6	-0.471200, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594781.900028224s
6	-0.440800, 1.938000, -0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.889622978s
6	-0.418000, 1.938000, -0.129200 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.892812099s
6	-0.433200, 1.938000, -0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.896001220s
6	-0.463600, 1.938000, -0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.899190341s
6	-0.440800, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.902379462s
6	-0.334400, -0.007600, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.905568583s
6	-0.182400, -0.007600, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.908757704s
6	-0.098800, -0.007600, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.911946825s
6	-0.068400, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.915135946s
6	0.007600, 0.000000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.918325067s
6	0.114000, 0.000000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.921514188s
6	0.159600, 0.000000, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.924703309s
6	0.083600, 0.000000, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.927892430s
6	-0.038000, 1.938000, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.931081551s
6	-0.091200, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.934270672s
6	-0.076000, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.937459793s
6	0.015200, 0.000000, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.940648914s
6	0.053200, 0.000000, 0.174800 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.943838035s
6	0.068400, -1.945600, 0.182400 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.947027156s
6	0.015200, -1.945600, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.950216277s
6	-0.076000, -0.007600, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.953405398s
6	-0.152000, 1.938000, -0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.956594519s
6	-0.174800, 1.938000, -0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.959783640s
6	-0.136800, 1.938000, -0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.962972761s
6	-0.121600, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.966161882s
6	-0.174800, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.969351003s
6	-0.235600, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.972540124s
6	-0.273600, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.975729245s
6	-0.182400, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.978918366s
6	-0.053200, 1.938000, -0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.982107487s
6	-0.030400, 1.938000, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.985296608s
6	-0.121600, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.988485729s
6	-0.258400, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.991674850s
6	-0.319200, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.994863971s
6	-0.326800, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594782.998053092s
6	-0.281200, 1.938000, -0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.001242213s
6	-0.220400, 1.938000, -0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.004431334s
6	-0.182400, 1.938000, -0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.007620455s
6	-0.182400, 1.938000, -0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.010809576s
6	-0.212800, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.013998697s
6	-0.243200, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.017187818s
6	-0.228000, 1.938000, -0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.020376939s
6	-0.174800, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.023566060s
6	-0.129200, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.026755181s
6	-0.129200, 1.938000, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.029944302s
6	-0.121600, 1.938000, 0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.033133423s
6	-0.159600, -0.007600, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.036322544s
6	-0.205200, -0.007600, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.039511665s
6	-0.281200, -0.007600, 0.022800 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.042700786s
6	-0.319200, -0.007600, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.045889907s
6	-0.357200, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.049079028s
6	-0.357200, 1.938000, 0.159600 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.052268149s
6	-0.296400, 1.938000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.055457270s
6	-0.205200, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.058646391s
6	-0.129200, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.061835512s
6	-0.098800, 1.938000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.065024633s
6	-0.106400, 1.938000, 0.250800 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.068213754s
6	-0.136800, 1.938000, 0.326800 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.071402875s
6	-0.205200, 1.938000, 0.304000 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.074591996s
6	-0.205200, 1.938000, 0.273600 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.077781117s
6	-0.190000, 1.938000, 0.205200 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.080970238s
6	-0.174800, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.084159359s
6	-0.220400, 1.938000, -0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.087348480s
6	-0.288800, 1.938000, -0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.090537601s
6	-0.319200, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.093726722s
6	-0.296400, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.096915843s
6	-0.228000, 1.938000, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.100104964s
6	-0.190000, -0.007600, -0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.103294085s
6	-0.190000, -0.007600, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.106483206s
6	-0.205200, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.109672327s
6	-0.212800, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.112861448s
6	-0.220400, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594783.116050569s
6	-0.220400, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.133051558s
6	-0.167200, 1.938000, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.138923408s
6	-0.121600, 1.938000, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.144795258s
6	-0.098800, 1.938000, 0.136800 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.150667108s
6	-0.136800, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.156538958s
6	-0.114000, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.162410808s
6	-0.091200, 1.938000, 0.106400 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.168282658s
6	-0.083600, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.174154508s
6	-0.144400, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.180026358s
6	-0.220400, 1.938000, 0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.185898208s
6	-0.243200, 1.938000, 0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.191770058s
6	-0.212800, 1.938000, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.197641908s
6	-0.144400, -0.007600, 0.205200 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.203513758s
6	-0.129200, 1.938000, 0.273600 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.209385608s
6	-0.190000, 1.938000, 0.258400 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.215257458s
6	-0.288800, 1.938000, 0.167200 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.221129308s
6	-0.364800, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.227001158s
6	-0.372400, 1.938000, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.232873008s
6	-0.334400, 1.938000, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.238744858s
6	-0.243200, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.244616708s
6	-0.159600, -0.007600, 0.098800 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.250488558s
6	-0.091200, 1.938000, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.256360408s
6	-0.076000, 1.938000, 0.182400 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.262232258s
6	-0.098800, 1.938000, 0.152000 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.268104108s
6	-0.129200, 1.938000, 0.091200 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.273975958s
6	-0.121600, 1.938000, 0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.279847808s
6	-0.076000, 1.938000, 0.083600 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.285719658s
6	-0.045600, 1.938000, 0.121600 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.291591508s
6	-0.114000, 1.938000, 0.114000 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.297463358s
6	-0.220400, 1.938000, 0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.303335208s
6	-0.304000, 1.938000, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.309207058s
6	-0.357200, 1.938000, 0.000000 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.315078908s
6	-0.342000, -0.007600, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.320950758s
6	-0.296400, -0.007600, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.326822608s
6	-0.266000, -0.007600, 0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.332694458s
6	-0.266000, -0.007600, -0.007600 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.338566308s
6	-0.258400, 1.938000, -0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.344438158s
6	-0.205200, 1.938000, -0.060800 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.350310008s
6	-0.114000, 1.938000, -0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.356181858s
6	-0.053200, 1.938000, -0.068400 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.362053708s
6	-0.038000, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594784.367925558s
6	-0.038000, 1.938000, -0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.358525405s
6	-0.068400, 1.938000, -0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.361738539s
6	-0.106400, 1.938000, -0.045600 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.364951673s
6	-0.144400, 1.938000, -0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.368164807s
6	-0.144400, 1.938000, -0.030400 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.371377941s
6	-0.136800, 1.938000, 0.015200 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.374591075s
6	-0.136800, -0.007600, 0.038000 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.377804209s
6	-0.144400, -0.007600, 0.053200 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.381017343s
6	-0.152000, -0.007600, 0.076000 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.384230477s
6	-0.205200, -0.007600, 0.144400 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.387443611s
6	-0.288800, -0.007600, 0.212800 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.390656745s
6	-0.380000, 1.938000, 0.273600 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.393869879s
6	-0.395200, 1.938000, 0.281200 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.397083013s
6	-0.334400, 1.938000, 0.235600 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.400296147s
6	-0.258400, 1.938000, 0.174800 X deg/s, Y deg/s, Z deg/s	At T: 1540594785.403509281s
