ID	Data + units	Time
7	-0.046800, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540594769.601264075s
7	-0.044850, 0.044850, 0.996450 X G, Y G, Z G	At T: 1540594769.611291707s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594769.621319339s
7	-0.042900, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540594769.631346971s
7	-0.044850, 0.044850, 0.996450 X G, Y G, Z G	At T: 1540594769.641374603s
7	-0.039000, 0.040950, 0.996450 X G, Y G, Z G	At T: 1540594769.651402235s
7	-0.040950, 0.046800, 0.994500 X G, Y G, Z G	At T: 1540594769.661429867s
7	-0.044850, 0.037050, 0.990600 X G, Y G, Z G	At T: 1540594769.671457499s
7	-0.040950, 0.044850, 0.980850 X G, Y G, Z G	At T: 1540594769.681485131s
7	-0.039000, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594769.691512763s
7	-0.039000, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594769.701540395s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594769.711568027s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594769.721595659s
7	-0.044850, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540594769.731623291s
7	-0.040950, 0.046800, 0.978900 X G, Y G, Z G	At T: 1540594769.741650923s
7	-0.042900, 0.039000, 0.994500 X G, Y G, Z G	At T: 1540594769.751678555s
7	-0.044850, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594769.761706187s
7	-0.042900, 0.040950, 0.973050 X G, Y G, Z G	At T: 1540594769.771733819s
7	-0.042900, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594769.781761451s
7	-0.042900, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594769.791789083s
7	-0.042900, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594770.818582229s
7	-0.042900, 0.042900, 0.980850 X G, Y G, Z G	At T: 1540594770.828483332s
7	-0.042900, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594770.838384435s
7	-0.040950, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594770.848285538s
7	-0.040950, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594770.858186641s
7	-0.040950, 0.039000, 0.990600 X G, Y G, Z G	At T: 1540594770.868087744s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594770.877988847s
7	-0.042900, 0.042900, 0.976950 X G, Y G, Z G	At T: 1540594770.887889950s
7	-0.044850, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540594770.897791053s
7	-0.044850, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594770.907692156s
7	-0.040950, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594770.917593259s
7	-0.044850, 0.044850, 0.984750 X G, Y G, Z G	At T: 1540594770.927494362s
7	-0.039000, 0.046800, 0.994500 X G, Y G, Z G	At T: 1540594770.937395465s
7	-0.039000, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540594770.947296568s
7	-0.039000, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594770.957197671s
7	-0.039000, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594770.967098774s
7	-0.044850, 0.040950, 0.978900 X G, Y G, Z G	At T: 1540594770.976999877s
7	-0.040950, 0.039000, 0.990600 X G, Y G, Z G	At T: 1540594770.986900980s
7	-0.046800, 0.044850, 0.982800 X G, Y G, Z G	At T: 1540594770.996802083s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594771.006703186s
7	-0.040950, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594771.016604289s
7	-0.039000, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594771.026505392s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594771.036406495s
7	-0.040950, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594771.046307598s
7	-0.042900, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594771.056208701s
7	-0.046800, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594772.059268765s
7	-0.044850, 0.039000, 0.978900 X G, Y G, Z G	At T: 1540594772.069292270s
7	-0.042900, 0.035100, 0.992550 X G, Y G, Z G	At T: 1540594772.079315775s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594772.089339280s
7	-0.040950, 0.042900, 0.976950 X G, Y G, Z G	At T: 1540594772.099362785s
7	-0.040950, 0.044850, 0.982800 X G, Y G, Z G	At T: 1540594772.109386290s
7	-0.039000, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594772.119409795s
7	-0.040950, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594772.129433300s
7	-0.040950, 0.046800, 0.986700 X G, Y G, Z G	At T: 1540594772.139456805s
7	-0.040950, 0.039000, 0.990600 X G, Y G, Z G	At T: 1540594772.149480310s
7	-0.040950, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594772.159503815s
7	-0.042900, 0.035100, 0.984750 X G, Y G, Z G	At T: 1540594772.169527320s
7	-0.044850, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594772.179550825s
7	-0.044850, 0.042900, 0.996450 X G, Y G, Z G	At T: 1540594772.189574330s
7	-0.040950, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594772.199597835s
7	-0.044850, 0.046800, 0.990600 X G, Y G, Z G	At T: 1540594772.209621340s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594772.219644845s
7	-0.044850, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594772.229668350s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594772.239691855s
7	-0.042900, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540594772.249715360s
7	-0.040950, 0.040950, 0.971100 X G, Y G, Z G	At T: 1540594772.259738865s
7	-0.042900, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540594772.269762370s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594772.279785875s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594772.289809380s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594773.308296243s
7	-0.042900, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594773.318658282s
7	-0.039000, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594773.329020321s
7	-0.040950, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540594773.339382360s
7	-0.039000, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594773.349744399s
7	-0.040950, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594773.360106438s
7	-0.046800, 0.040950, 0.976950 X G, Y G, Z G	At T: 1540594773.370468477s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594773.380830516s
7	-0.042900, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540594773.391192555s
7	-0.044850, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594773.401554594s
7	-0.040950, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594773.411916633s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594773.422278672s
7	-0.044850, 0.039000, 0.988650 X G, Y G, Z G	At T: 1540594773.432640711s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594773.443002750s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594773.453364789s
7	-0.042900, 0.044850, 0.976950 X G, Y G, Z G	At T: 1540594773.463726828s
7	-0.039000, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594773.474088867s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594773.484450906s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594773.494812945s
7	-0.040950, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594773.505174984s
7	-0.044850, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594773.515537023s
7	-0.040950, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594773.525899062s
7	-0.042900, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594773.536261101s
7	-0.042900, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594773.546623140s
7	-0.044850, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594774.543384165s
7	-0.042900, 0.042900, 0.980850 X G, Y G, Z G	At T: 1540594774.553202163s
7	-0.044850, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540594774.563020161s
7	-0.039000, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594774.572838159s
7	-0.044850, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594774.582656157s
7	-0.044850, 0.037050, 0.994500 X G, Y G, Z G	At T: 1540594774.592474155s
7	-0.042900, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540594774.602292153s
7	-0.042900, 0.039000, 0.996450 X G, Y G, Z G	At T: 1540594774.612110151s
7	-0.042900, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594774.621928149s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594774.631746147s
7	-0.042900, 0.040950, 0.965250 X G, Y G, Z G	At T: 1540594774.641564145s
7	-0.040950, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594774.651382143s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594774.661200141s
7	-0.042900, 0.039000, 0.996450 X G, Y G, Z G	At T: 1540594774.671018139s
7	-0.039000, 0.040950, 0.984750 X G, Y G, Z G	At T: 1540594774.680836137s
7	-0.056550, 0.040950, 1.002300 X G, Y G, Z G	At T: 1540594774.690654135s
7	-0.039000, 0.039000, 0.990600 X G, Y G, Z G	At T: 1540594774.700472133s
7	-0.046800, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594774.710290131s
7	-0.039000, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594774.720108129s
7	-0.044850, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594774.729926127s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594774.739744125s
7	-0.042900, 0.040950, 0.982800 X G, Y G, Z G	At T: 1540594774.749562123s
7	-0.040950, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594774.759380121s
7	-0.042900, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540594774.769198119s
7	-0.044850, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594775.793469927s
7	-0.044850, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594775.803866077s
7	-0.042900, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540594775.814262227s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594775.824658377s
7	-0.040950, 0.035100, 0.986700 X G, Y G, Z G	At T: 1540594775.835054527s
7	-0.044850, 0.044850, 0.963300 X G, Y G, Z G	At T: 1540594775.845450677s
7	-0.042900, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594775.855846827s
7	-0.040950, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594775.866242977s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594775.876639127s
7	-0.042900, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594775.887035277s
7	-0.044850, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594775.897431427s
7	-0.044850, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594775.907827577s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594775.918223727s
7	-0.039000, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594775.928619877s
7	-0.046800, 0.044850, 0.980850 X G, Y G, Z G	At T: 1540594775.939016027s
7	-0.040950, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540594775.949412177s
7	-0.046800, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594775.959808327s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594775.970204477s
7	-0.040950, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594775.980600627s
7	-0.044850, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594775.990996777s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594776.001392927s
7	-0.050700, 0.042900, 0.998400 X G, Y G, Z G	At T: 1540594776.011789077s
7	-0.037050, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594776.022185227s
7	-0.044850, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594776.032581377s
7	-0.039000, 0.044850, 0.965250 X G, Y G, Z G	At T: 1540594777.028185672s
7	-0.046800, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540594777.037990147s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594777.047794622s
7	-0.040950, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594777.057599097s
7	-0.040950, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594777.067403572s
7	-0.040950, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594777.077208047s
7	-0.040950, 0.046800, 0.986700 X G, Y G, Z G	At T: 1540594777.087012522s
7	-0.046800, 0.050700, 0.976950 X G, Y G, Z G	At T: 1540594777.096816997s
7	-0.042900, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540594777.106621472s
7	-0.039000, 0.037050, 0.990600 X G, Y G, Z G	At T: 1540594777.116425947s
7	-0.044850, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540594777.126230422s
7	-0.044850, 0.040950, 0.980850 X G, Y G, Z G	At T: 1540594777.136034897s
7	-0.044850, 0.046800, 0.990600 X G, Y G, Z G	At T: 1540594777.145839372s
7	-0.044850, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540594777.155643847s
7	-0.039000, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594777.165448322s
7	-0.033150, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540594777.175252797s
7	-0.040950, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540594777.185057272s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594777.194861747s
7	-0.044850, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594777.204666222s
7	-0.044850, 0.037050, 0.967200 X G, Y G, Z G	At T: 1540594777.214470697s
7	-0.046800, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594777.224275172s
7	-0.039000, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594777.234079647s
7	-0.042900, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594777.243884122s
7	-0.040950, 0.046800, 0.988650 X G, Y G, Z G	At T: 1540594777.253688597s
7	-0.042900, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540594778.276472293s
7	-0.046800, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540594778.286795936s
7	-0.042900, 0.046800, 0.992550 X G, Y G, Z G	At T: 1540594778.297119579s
7	-0.044850, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594778.307443222s
7	-0.044850, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540594778.317766865s
7	-0.040950, 0.039000, 0.982800 X G, Y G, Z G	At T: 1540594778.328090508s
7	-0.044850, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540594778.338414151s
7	-0.044850, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594778.348737794s
7	-0.046800, 0.040950, 0.982800 X G, Y G, Z G	At T: 1540594778.359061437s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594778.369385080s
7	-0.040950, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540594778.379708723s
7	-0.039000, 0.046800, 0.988650 X G, Y G, Z G	At T: 1540594778.390032366s
7	-0.039000, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594778.400356009s
7	-0.039000, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594778.410679652s
7	-0.042900, 0.040950, 0.969150 X G, Y G, Z G	At T: 1540594778.421003295s
7	-0.042900, 0.040950, 0.980850 X G, Y G, Z G	At T: 1540594778.431326938s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540594778.441650581s
7	-0.040950, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540594778.451974224s
7	-0.040950, 0.044850, 0.996450 X G, Y G, Z G	At T: 1540594778.462297867s
7	-0.050700, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594778.472621510s
7	-0.037050, 0.035100, 0.996450 X G, Y G, Z G	At T: 1540594778.482945153s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594778.493268796s
7	-0.044850, 0.046800, 0.986700 X G, Y G, Z G	At T: 1540594778.503592439s
7	-0.042900, 0.035100, 0.992550 X G, Y G, Z G	At T: 1540594778.513916082s
7	-0.040950, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540594779.504213604s
7	-0.042900, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594779.513736202s
7	-0.044850, 0.048750, 0.980850 X G, Y G, Z G	At T: 1540594779.523258800s
7	-0.035100, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540594779.532781398s
7	-0.046800, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594779.542303996s
7	-0.040950, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594779.551826594s
7	-0.044850, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540594779.561349192s
7	-0.048750, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594779.570871790s
7	-0.039000, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540594779.580394388s
7	-0.054600, 0.046800, 0.967200 X G, Y G, Z G	At T: 1540594779.589916986s
7	-0.035100, 0.037050, 0.996450 X G, Y G, Z G	At T: 1540594779.599439584s
7	-0.039000, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540594779.608962182s
7	-0.044850, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540594779.618484780s
7	-0.042900, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540594779.628007378s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540594779.637529976s
7	-0.046800, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540594779.647052574s
7	-0.031200, 0.040950, 0.980850 X G, Y G, Z G	At T: 1540594779.656575172s
7	-0.046800, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594779.666097770s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540594779.675620368s
7	-0.039000, 0.040950, 0.984750 X G, Y G, Z G	At T: 1540594779.685142966s
7	-0.042900, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540594779.694665564s
