ID	Data + units	Time
7	-0.052650, 0.046800, 0.992550 X G, Y G, Z G	At T: 1540595029.141383831s
7	-0.050700, 0.035100, 0.990600 X G, Y G, Z G	At T: 1540595029.150965431s
7	-0.048750, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595029.160547031s
7	-0.042900, 0.039000, 0.988650 X G, Y G, Z G	At T: 1540595030.178210113s
7	-0.046800, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540595030.188114972s
7	-0.046800, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540595030.198019831s
7	-0.044850, 0.039000, 0.986700 X G, Y G, Z G	At T: 1540595030.207924690s
7	-0.054600, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595030.217829549s
7	-0.054600, 0.042900, 0.969150 X G, Y G, Z G	At T: 1540595030.227734408s
7	-0.050700, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540595030.237639267s
7	-0.048750, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540595030.247544126s
7	-0.044850, 0.046800, 0.996450 X G, Y G, Z G	At T: 1540595030.257448985s
7	-0.048750, 0.039000, 0.994500 X G, Y G, Z G	At T: 1540595030.267353844s
7	-0.054600, 0.048750, 0.982800 X G, Y G, Z G	At T: 1540595030.277258703s
7	-0.035100, 0.037050, 0.992550 X G, Y G, Z G	At T: 1540595030.287163562s
7	-0.066300, 0.054600, 0.971100 X G, Y G, Z G	At T: 1540595030.297068421s
7	-0.039000, 0.031200, 1.000350 X G, Y G, Z G	At T: 1540595030.306973280s
7	-0.050700, 0.042900, 0.973050 X G, Y G, Z G	At T: 1540595030.316878139s
7	-0.046800, 0.042900, 0.996450 X G, Y G, Z G	At T: 1540595030.326782998s
7	-0.050700, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540595030.336687857s
7	-0.048750, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540595030.346592716s
7	-0.046800, 0.037050, 0.984750 X G, Y G, Z G	At T: 1540595030.356497575s
7	-0.042900, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595030.366402434s
7	-0.039000, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595030.376307293s
7	-0.035100, 0.037050, 0.963300 X G, Y G, Z G	At T: 1540595030.386212152s
7	-0.035100, 0.050700, 0.984750 X G, Y G, Z G	At T: 1540595030.396117011s
7	-0.037050, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595030.406021870s
7	-0.040950, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540595031.401239219s
7	-0.040950, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540595031.410556577s
7	-0.046800, 0.039000, 0.982800 X G, Y G, Z G	At T: 1540595031.419873935s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595031.429191293s
7	-0.044850, 0.040950, 0.996450 X G, Y G, Z G	At T: 1540595031.438508651s
7	-0.046800, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595031.447826009s
7	-0.042900, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595031.457143367s
7	-0.040950, 0.046800, 0.986700 X G, Y G, Z G	At T: 1540595031.466460725s
7	-0.042900, 0.044850, 0.984750 X G, Y G, Z G	At T: 1540595031.475778083s
7	-0.042900, 0.035100, 0.961350 X G, Y G, Z G	At T: 1540595031.485095441s
7	-0.044850, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595031.494412799s
7	-0.054600, 0.046800, 0.975000 X G, Y G, Z G	At T: 1540595031.503730157s
7	-0.029250, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595031.513047515s
7	-0.044850, 0.037050, 0.992550 X G, Y G, Z G	At T: 1540595031.522364873s
7	-0.048750, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540595031.531682231s
7	-0.046800, 0.040950, 0.998400 X G, Y G, Z G	At T: 1540595031.540999589s
7	-0.040950, 0.035100, 0.992550 X G, Y G, Z G	At T: 1540595031.550316947s
7	-0.037050, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595031.559634305s
7	-0.040950, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595031.568951663s
7	-0.048750, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540595031.578269021s
7	-0.044850, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595031.587586379s
7	-0.042900, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540595031.596903737s
7	-0.042900, 0.037050, 0.984750 X G, Y G, Z G	At T: 1540595031.606221095s
7	-0.046800, 0.039000, 0.990600 X G, Y G, Z G	At T: 1540595031.615538453s
7	-0.046800, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595032.640401398s
7	-0.040950, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540595032.650340579s
7	-0.039000, 0.046800, 0.992550 X G, Y G, Z G	At T: 1540595032.660279760s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595032.670218941s
7	-0.048750, 0.042900, 0.969150 X G, Y G, Z G	At T: 1540595032.680158122s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595032.690097303s
7	-0.042900, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595032.700036484s
7	-0.042900, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595032.709975665s
7	-0.046800, 0.039000, 0.986700 X G, Y G, Z G	At T: 1540595032.719914846s
7	-0.039000, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595032.729854027s
7	-0.042900, 0.044850, 0.984750 X G, Y G, Z G	At T: 1540595032.739793208s
7	-0.042900, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540595032.749732389s
7	-0.044850, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540595032.759671570s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595032.769610751s
7	-0.044850, 0.044850, 0.984750 X G, Y G, Z G	At T: 1540595032.779549932s
7	-0.046800, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540595032.789489113s
7	-0.042900, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595032.799428294s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595032.809367475s
7	-0.046800, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595032.819306656s
7	-0.040950, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540595032.829245837s
7	-0.042900, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540595032.839185018s
7	-0.046800, 0.040950, 0.984750 X G, Y G, Z G	At T: 1540595032.849124199s
7	-0.042900, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540595032.859063380s
7	-0.042900, 0.039000, 0.967200 X G, Y G, Z G	At T: 1540595032.869002561s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595033.868613073s
7	-0.042900, 0.035100, 0.984750 X G, Y G, Z G	At T: 1540595033.878139107s
7	-0.046800, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540595033.887665141s
7	-0.046800, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540595033.897191175s
7	-0.042900, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595033.906717209s
7	-0.046800, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540595033.916243243s
7	-0.042900, 0.035100, 0.992550 X G, Y G, Z G	At T: 1540595033.925769277s
7	-0.042900, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595033.935295311s
7	-0.042900, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595033.944821345s
7	-0.039000, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595033.954347379s
7	-0.042900, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540595033.963873413s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595033.973399447s
7	-0.044850, 0.042900, 0.996450 X G, Y G, Z G	At T: 1540595033.982925481s
7	-0.044850, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595033.992451515s
7	-0.046800, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540595034.001977549s
7	-0.042900, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540595034.011503583s
7	-0.042900, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540595034.021029617s
7	-0.042900, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595034.030555651s
7	-0.044850, 0.040950, 0.963300 X G, Y G, Z G	At T: 1540595034.040081685s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595034.049607719s
7	-0.040950, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540595034.059133753s
7	-0.044850, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540595034.068659787s
7	-0.046800, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540595034.078185821s
7	-0.046800, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595034.087711855s
7	-0.044850, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540595035.116620055s
7	-0.044850, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595035.126921375s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595035.137222695s
7	-0.042900, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595035.147524015s
7	-0.044850, 0.042900, 0.980850 X G, Y G, Z G	At T: 1540595035.157825335s
7	-0.042900, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595035.168126655s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595035.178427975s
7	-0.046800, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595035.188729295s
7	-0.046800, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595035.199030615s
7	-0.046800, 0.040950, 0.978900 X G, Y G, Z G	At T: 1540595035.209331935s
7	-0.044850, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540595035.219633255s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595035.229934575s
7	-0.040950, 0.033150, 0.988650 X G, Y G, Z G	At T: 1540595035.240235895s
7	-0.040950, 0.039000, 0.965250 X G, Y G, Z G	At T: 1540595035.250537215s
7	-0.044850, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595035.260838535s
7	-0.040950, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540595035.271139855s
7	-0.040950, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595035.281441175s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595035.291742495s
7	-0.042900, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595035.302043815s
7	-0.042900, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540595035.312345135s
7	-0.042900, 0.046800, 0.988650 X G, Y G, Z G	At T: 1540595035.322646455s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595035.332947775s
7	-0.042900, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540595035.343249095s
7	-0.042900, 0.046800, 0.982800 X G, Y G, Z G	At T: 1540595035.353550415s
7	-0.046800, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540595036.340587445s
7	-0.046800, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540595036.350348641s
7	-0.042900, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540595036.360109837s
7	-0.039000, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595036.369871033s
7	-0.035100, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540595036.379632229s
7	-0.040950, 0.046800, 0.984750 X G, Y G, Z G	At T: 1540595036.389393425s
7	-0.040950, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595036.399154621s
7	-0.035100, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595036.408915817s
7	-0.037050, 0.040950, 0.963300 X G, Y G, Z G	At T: 1540595036.418677013s
7	-0.039000, 0.044850, 0.982800 X G, Y G, Z G	At T: 1540595036.428438209s
7	-0.039000, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540595036.438199405s
7	-0.039000, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595036.447960601s
7	-0.037050, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595036.457721797s
7	-0.044850, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540595036.467482993s
7	-0.046800, 0.039000, 0.978900 X G, Y G, Z G	At T: 1540595036.477244189s
7	-0.046800, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540595036.487005385s
7	-0.056550, 0.040950, 0.994500 X G, Y G, Z G	At T: 1540595036.496766581s
7	-0.050700, 0.042900, 0.996450 X G, Y G, Z G	At T: 1540595036.506527777s
7	-0.044850, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540595036.516288973s
7	-0.042900, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595036.526050169s
7	-0.040950, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595036.535811365s
7	-0.035100, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595036.545572561s
7	-0.039000, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540595036.555333757s
7	-0.037050, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595037.585558685s
7	-0.039000, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540595037.595356086s
7	-0.037050, 0.040950, 0.984750 X G, Y G, Z G	At T: 1540595037.605153487s
7	-0.040950, 0.037050, 0.986700 X G, Y G, Z G	At T: 1540595037.614950888s
7	-0.039000, 0.042900, 0.965250 X G, Y G, Z G	At T: 1540595037.624748289s
7	-0.039000, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540595037.634545690s
7	-0.040950, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595037.644343091s
7	-0.039000, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595037.654140492s
7	-0.040950, 0.035100, 0.980850 X G, Y G, Z G	At T: 1540595037.663937893s
7	-0.046800, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595037.673735294s
7	-0.042900, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595037.683532695s
7	-0.050700, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540595037.693330096s
7	-0.046800, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595037.703127497s
7	-0.042900, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540595037.712924898s
7	-0.040950, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540595037.722722299s
7	-0.039000, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540595037.732519700s
7	-0.040950, 0.044850, 0.984750 X G, Y G, Z G	At T: 1540595037.742317101s
7	-0.042900, 0.044850, 0.976950 X G, Y G, Z G	At T: 1540595037.752114502s
7	-0.044850, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540595037.761911903s
7	-0.044850, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595037.771709304s
7	-0.044850, 0.042900, 0.980850 X G, Y G, Z G	At T: 1540595037.781506705s
7	-0.044850, 0.039000, 0.988650 X G, Y G, Z G	At T: 1540595037.791304106s
7	-0.042900, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540595037.801101507s
7	-0.048750, 0.039000, 0.955500 X G, Y G, Z G	At T: 1540595037.810898908s
7	-0.046800, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595037.820696309s
7	-0.044850, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595038.816210055s
7	-0.046800, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595038.826228753s
7	-0.044850, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595038.836247451s
7	-0.042900, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540595038.846266149s
7	-0.042900, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595038.856284847s
7	-0.044850, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540595038.866303545s
7	-0.046800, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595038.876322243s
7	-0.048750, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540595038.886340941s
7	-0.044850, 0.044850, 0.980850 X G, Y G, Z G	At T: 1540595038.896359639s
7	-0.046800, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595038.906378337s
7	-0.042900, 0.040950, 0.980850 X G, Y G, Z G	At T: 1540595038.916397035s
7	-0.046800, 0.035100, 0.984750 X G, Y G, Z G	At T: 1540595038.926415733s
7	-0.040950, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540595038.936434431s
7	-0.040950, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540595038.946453129s
7	-0.039000, 0.044850, 0.980850 X G, Y G, Z G	At T: 1540595038.956471827s
7	-0.037050, 0.046800, 0.984750 X G, Y G, Z G	At T: 1540595038.966490525s
7	-0.035100, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595038.976509223s
7	-0.039000, 0.040950, 0.963300 X G, Y G, Z G	At T: 1540595038.986527921s
7	-0.039000, 0.042900, 0.978900 X G, Y G, Z G	At T: 1540595038.996546619s
7	-0.039000, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595039.006565317s
7	-0.037050, 0.039000, 0.986700 X G, Y G, Z G	At T: 1540595039.016584015s
7	-0.040950, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595039.026602713s
7	-0.040950, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540595039.036621411s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595040.063906335s
7	-0.040950, 0.044850, 0.980850 X G, Y G, Z G	At T: 1540595040.073818449s
7	-0.039000, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540595040.083730563s
7	-0.039000, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595040.093642677s
7	-0.039000, 0.042900, 0.973050 X G, Y G, Z G	At T: 1540595040.103554791s
7	-0.042900, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595040.113466905s
7	-0.040950, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595040.123379019s
7	-0.040950, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540595040.133291133s
7	-0.040950, 0.040950, 0.984750 X G, Y G, Z G	At T: 1540595040.143203247s
7	-0.042900, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595040.153115361s
7	-0.039000, 0.042900, 0.982800 X G, Y G, Z G	At T: 1540595040.163027475s
7	-0.040950, 0.040950, 0.984750 X G, Y G, Z G	At T: 1540595040.172939589s
7	-0.039000, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595040.182851703s
7	-0.040950, 0.042900, 0.969150 X G, Y G, Z G	At T: 1540595040.192763817s
7	-0.040950, 0.042900, 0.980850 X G, Y G, Z G	At T: 1540595040.202675931s
7	-0.037050, 0.040950, 0.980850 X G, Y G, Z G	At T: 1540595040.212588045s
7	-0.040950, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595040.222500159s
7	-0.040950, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595040.232412273s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595040.242324387s
7	-0.046800, 0.039000, 0.994500 X G, Y G, Z G	At T: 1540595040.252236501s
7	-0.046800, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595040.262148615s
7	-0.042900, 0.042900, 0.976950 X G, Y G, Z G	At T: 1540595040.272060729s
7	-0.040950, 0.033150, 0.984750 X G, Y G, Z G	At T: 1540595040.281972843s
7	-0.042900, 0.042900, 0.980850 X G, Y G, Z G	At T: 1540595040.291884957s
7	-0.044850, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540595040.301797071s
7	-0.044850, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540595041.291485757s
7	-0.042900, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595041.301381237s
7	-0.029250, 0.050700, 1.023750 X G, Y G, Z G	At T: 1540595041.311276717s
7	-0.039000, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540595041.321172197s
7	-0.039000, 0.042900, 0.976950 X G, Y G, Z G	At T: 1540595041.331067677s
7	-0.042900, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540595041.340963157s
7	-0.044850, 0.046800, 0.982800 X G, Y G, Z G	At T: 1540595041.350858637s
7	-0.044850, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595041.360754117s
7	-0.048750, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595041.370649597s
7	-0.048750, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595041.380545077s
7	-0.058500, 0.048750, 0.994500 X G, Y G, Z G	At T: 1540595041.390440557s
7	-0.048750, 0.039000, 0.998400 X G, Y G, Z G	At T: 1540595041.400336037s
7	-0.050700, 0.040950, 0.998400 X G, Y G, Z G	At T: 1540595041.410231517s
7	-0.046800, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595041.420126997s
7	-0.046800, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540595041.430022477s
7	-0.042900, 0.046800, 0.986700 X G, Y G, Z G	At T: 1540595041.439917957s
7	-0.040950, 0.044850, 0.986700 X G, Y G, Z G	At T: 1540595041.449813437s
7	-0.039000, 0.040950, 0.973050 X G, Y G, Z G	At T: 1540595041.459708917s
7	-0.039000, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595041.469604397s
7	-0.037050, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540595041.479499877s
7	-0.050700, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540595041.489395357s
7	-0.048750, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595041.499290837s
7	-0.042900, 0.040950, 0.980850 X G, Y G, Z G	At T: 1540595041.509186317s
7	-0.039000, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595042.531001162s
7	-0.039000, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595042.540977597s
7	-0.046800, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595042.550954032s
7	-0.044850, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540595042.560930467s
7	-0.042900, 0.037050, 0.980850 X G, Y G, Z G	At T: 1540595042.570906902s
7	-0.040950, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595042.580883337s
7	-0.048750, 0.044850, 0.994500 X G, Y G, Z G	At T: 1540595042.590859772s
7	-0.046800, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540595042.600836207s
7	-0.039000, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540595042.610812642s
7	-0.042900, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540595042.620789077s
7	-0.050700, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595042.630765512s
7	-0.046800, 0.039000, 0.996450 X G, Y G, Z G	At T: 1540595042.640741947s
7	-0.039000, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595042.650718382s
7	-0.040950, 0.040950, 0.971100 X G, Y G, Z G	At T: 1540595042.660694817s
7	-0.048750, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540595042.670671252s
7	-0.044850, 0.040950, 0.984750 X G, Y G, Z G	At T: 1540595042.680647687s
7	-0.037050, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595042.690624122s
7	-0.044850, 0.042900, 0.992550 X G, Y G, Z G	At T: 1540595042.700600557s
7	-0.046800, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595042.710576992s
7	-0.044850, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595042.720553427s
7	-0.044850, 0.046800, 0.984750 X G, Y G, Z G	At T: 1540595042.730529862s
7	-0.037050, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540595042.740506297s
7	-0.042900, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540595042.750482732s
7	-0.050700, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540595042.760459167s
7	-0.046800, 0.040950, 0.984750 X G, Y G, Z G	At T: 1540595043.769944184s
7	-0.044850, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595043.779900962s
7	-0.039000, 0.044850, 0.988650 X G, Y G, Z G	At T: 1540595043.789857740s
7	-0.039000, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595043.799814518s
7	-0.037050, 0.039000, 0.988650 X G, Y G, Z G	At T: 1540595043.809771296s
7	-0.048750, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595043.819728074s
7	-0.039000, 0.039000, 0.986700 X G, Y G, Z G	At T: 1540595043.829684852s
7	-0.039000, 0.044850, 0.996450 X G, Y G, Z G	At T: 1540595043.839641630s
7	-0.040950, 0.042900, 0.975000 X G, Y G, Z G	At T: 1540595043.849598408s
7	-0.044850, 0.042900, 0.980850 X G, Y G, Z G	At T: 1540595043.859555186s
7	-0.044850, 0.046800, 0.992550 X G, Y G, Z G	At T: 1540595043.869511964s
7	-0.048750, 0.042900, 0.980850 X G, Y G, Z G	At T: 1540595043.879468742s
7	-0.044850, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540595043.889425520s
7	-0.044850, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540595043.899382298s
7	-0.044850, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595043.909339076s
7	-0.039000, 0.042900, 0.984750 X G, Y G, Z G	At T: 1540595043.919295854s
7	-0.042900, 0.040950, 0.988650 X G, Y G, Z G	At T: 1540595043.929252632s
7	-0.046800, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595043.939209410s
7	-0.046800, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540595043.949166188s
7	-0.040950, 0.039000, 0.980850 X G, Y G, Z G	At T: 1540595043.959122966s
7	-0.044850, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595043.969079744s
7	-0.048750, 0.042900, 0.990600 X G, Y G, Z G	At T: 1540595043.979036522s
7	-0.044850, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540595043.988993300s
7	-0.042900, 0.046800, 0.988650 X G, Y G, Z G	At T: 1540595043.998950078s
7	-0.035100, 0.039000, 0.994500 X G, Y G, Z G	At T: 1540595045.008435140s
7	-0.042900, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595045.018373049s
7	-0.040950, 0.040950, 0.992550 X G, Y G, Z G	At T: 1540595045.028310958s
7	-0.037050, 0.042900, 0.973050 X G, Y G, Z G	At T: 1540595045.038248867s
7	-0.046800, 0.042900, 0.986700 X G, Y G, Z G	At T: 1540595045.048186776s
7	-0.042900, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595045.058124685s
7	-0.040950, 0.044850, 0.990600 X G, Y G, Z G	At T: 1540595045.068062594s
7	-0.046800, 0.044850, 0.996450 X G, Y G, Z G	At T: 1540595045.078000503s
7	-0.040950, 0.040950, 0.990600 X G, Y G, Z G	At T: 1540595045.087938412s
7	-0.044850, 0.042900, 0.994500 X G, Y G, Z G	At T: 1540595045.097876321s
7	-0.048750, 0.046800, 0.990600 X G, Y G, Z G	At T: 1540595045.107814230s
7	-0.040950, 0.040950, 0.986700 X G, Y G, Z G	At T: 1540595045.117752139s
7	-0.042900, 0.037050, 0.988650 X G, Y G, Z G	At T: 1540595045.127690048s
7	-0.046800, 0.039000, 0.976950 X G, Y G, Z G	At T: 1540595045.137627957s
7	-0.044850, 0.046800, 0.988650 X G, Y G, Z G	At T: 1540595045.147565866s
7	-0.040950, 0.039000, 0.992550 X G, Y G, Z G	At T: 1540595045.157503775s
7	-0.046800, 0.037050, 0.988650 X G, Y G, Z G	At T: 1540595045.167441684s
7	-0.042900, 0.044850, 0.992550 X G, Y G, Z G	At T: 1540595045.177379593s
7	-0.040950, 0.042900, 0.988650 X G, Y G, Z G	At T: 1540595045.187317502s
7	-0.044850, 0.044850, 0.984750 X G, Y G, Z G	At T: 1540595045.197255411s
